book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7363,363851,363851,2621692,22,316058297,9780316058290.0,Wendy Mass,2006.0,Jeremy Fink and the Meaning of Life,Jeremy Fink and the Meaning of Life,en-US,4.02,15567,16317,1522,315,883,3252,5635,6232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7364,216048,216048,209160,14,399237321,9780399237320.0,Patricia Polacco,1998.0,"Thank You, Mr. Falker","Thank You, Mr. Falker",en-US,4.52,13049,13604,881,131,272,1209,2735,9257,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7374,4893390,4893390,4958838,41,7302142,9780007302150.0,Derek Landy,2008.0,The Faceless Ones,"The Faceless Ones (Skulduggery Pleasant, #3)",eng,4.4,14971,16785,712,53,230,1881,5366,9255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7383,7998,7998,1178237,25,142401420,9780142401420.0,Brian Jacques,1995.0,Outcast of Redwall,"Outcast of Redwall (Redwall, #8)",en-US,3.9,15874,16743,197,139,881,4673,5844,5206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7393,30334,30334,2219294,14,044023803X,9780440238030.0,Amelia Atwater-Rhodes,2003.0,Hawksong,"Hawksong (The Kiesha'ra, #1)",eng,4.15,18231,18807,785,258,800,3400,5673,8676,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7395,14481,14481,1508836,18,60266880,9780060266880.0,"Peggy Parish, Wallace Tripp",1971.0,"Come Back, Amelia Bedelia","Come Back, Amelia Bedelia",,4.25,14154,14322,115,195,452,2495,3580,7600,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7396,790171,790171,1127127,140,671726528,9780671726520.0,Thor Heyerdahl,1948.0,Kon-Tiki Ekspedisjonen,Kon-Tiki: Across The Pacific In A Raft,en-US,4.1,13541,15561,835,143,463,3002,6085,5868,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7406,1157452,1157452,1145033,9,1421501201,9781421501210.0,Matsuri Hino,2002.0,めるぷり メルヘン☆プリンス 1,"MeruPuri, Vol. 1 (MeruPuri, #1)",eng,4.14,14343,14467,164,497,820,2430,3200,7520,https://images.gr-assets.com/books/1324321395m/1157452.jpg,https://images.gr-assets.com/books/1324321395s/1157452.jpg
7408,576570,576570,1312136,10,823404420,9780823404420.0,"Janet Stevens, Hans Christian Andersen",1835.0,Prinsessen på ærten,The Princess and the Pea,,4.1,14851,14867,156,134,673,3381,4120,6559,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7410,397466,397466,2317232,39,067172939X,9780671729390.0,V.C. Andrews,1986.0,Dark Angel,"Dark Angel (Casteel, #2)",eng,3.96,14720,15364,179,151,912,3867,4911,5523,https://images.gr-assets.com/books/1322289444m/397466.jpg,https://images.gr-assets.com/books/1322289444s/397466.jpg
7411,77787,77787,1134058,26,553298046,9780553298050.0,Timothy Zahn,1997.0,Star Wars: Specter of the Past,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",eng,3.98,13705,14439,251,82,529,3527,5745,4556,https://images.gr-assets.com/books/1326718522m/77787.jpg,https://images.gr-assets.com/books/1326718522s/77787.jpg
7417,765148,765148,2260195,49,439287197,9780439287200.0,"Giles Andreae, Guy Parker-Rees",,,Giraffes Can't Dance,en-US,4.28,14144,15478,946,154,438,2358,4543,7985,https://images.gr-assets.com/books/1306505271m/765148.jpg,https://images.gr-assets.com/books/1306505271s/765148.jpg
7420,284698,284698,276206,16,159182236X,9781591822360.0,"Mia Ikumi, Reiko Yoshida",2003.0,東京ミュウミュウ (Tokyo Mew Mew) 1,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)",en-US,3.95,12970,13450,175,552,1189,2763,2757,6189,https://images.gr-assets.com/books/1371146694m/284698.jpg,https://images.gr-assets.com/books/1371146694s/284698.jpg
7423,2173611,2173611,2179265,32,61477958,9780061477960.0,Diana Wynne Jones,2008.0,House of Many Ways,"House of Many Ways (Howl's Moving Castle, #3)",en-US,4.03,17697,20317,1477,98,715,4376,8350,6778,https://images.gr-assets.com/books/1293848674m/2173611.jpg,https://images.gr-assets.com/books/1293848674s/2173611.jpg
7430,17533,17533,2080617,220,316030899,9780316030890.0,Louisa May Alcott,1876.0,Rose in Bloom,"Rose in Bloom (Eight Cousins, #2)",en-US,4.03,16842,18265,430,329,838,3875,6112,7111,https://images.gr-assets.com/books/1344269387m/17533.jpg,https://images.gr-assets.com/books/1344269387s/17533.jpg
7433,82436,82436,1149644,41,375836942,9780375836950.0,Melina Marchetta,1992.0,Looking for Alibrandi,Looking for Alibrandi,eng,3.85,14685,17432,1244,308,991,4419,6951,4763,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7453,4507,4507,1370491,32,553803077,9780553803080.0,Julie Gregory,2003.0,Sickened,Sickened: The Memoir of a Munchausen by Proxy Childhood,,3.72,11860,13713,1079,271,1109,4097,4942,3294,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7465,308540,308540,299495,48,439568331,9780439568330.0,R.L. Stine,1993.0,The Haunted Mask,"The Haunted Mask (Goosebumps, #11)",eng,3.77,14043,14799,563,334,1389,4424,3863,4789,https://images.gr-assets.com/books/1328867787m/308540.jpg,https://images.gr-assets.com/books/1328867787s/308540.jpg
7468,15673,15673,226002,25,747569118,9780747569110.0,Louis Sachar,1995.0,Wayside School Gets a Little Stranger,Wayside School Gets A Little Stranger (Wayside School #3),eng,4.18,15566,16501,435,208,599,2935,5001,7758,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7479,7981,7981,801203,28,142402451,9780142402450.0,"Brian Jacques, Allan Curless",1997.0,The Long Patrol,"The Long Patrol (Redwall, #10)",,4.1,15343,15948,199,62,489,3459,5748,6190,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7481,821003,821003,3355608,63,525444459,9780525444460.0,"A.A. Milne, Ernest H. Shepard",1924.0,When We Were Very Young,"When We Were Very Young (Winnie-the-Pooh, #3)",en-US,4.32,17922,18677,343,145,472,2823,5139,10098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7499,120461,120461,1064288,86,2226135022,9782226135020.0,Éric-Emmanuel Schmitt,1996.0,Oscar et la dame rose,Oscar et la dame rose,,4.2,9928,16496,1072,255,663,2516,5141,7921,https://images.gr-assets.com/books/1399593530m/120461.jpg,https://images.gr-assets.com/books/1399593530s/120461.jpg
7502,2208744,2208744,2214520,9,1599901102,9781599901110.0,Jessica Day George,2008.0,"Dragon Flight (Dragon Slippers, #2)","Dragon Flight (Dragon Slippers, #2)",en-US,4.18,15918,16460,846,205,499,2840,5512,7404,https://images.gr-assets.com/books/1441437868m/2208744.jpg,https://images.gr-assets.com/books/1441437868s/2208744.jpg
7503,730501,730501,1401152,193,543904709,9780543904710.0,Susan Coolidge,1872.0,What Katy Did  ,"What Katy Did (Carr Family, #1)",eng,3.89,13935,15496,329,311,914,3989,5256,5026,https://images.gr-assets.com/books/1327538133m/730501.jpg,https://images.gr-assets.com/books/1327538133s/730501.jpg
7504,766917,766917,3259531,24,140309276,9780140309270.0,Robert McCloskey,1942.0,Homer Price,Homer Price (A Puffin Book),eng,4.07,16836,17255,444,253,666,3602,5764,6970,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7505,153782,153782,1112068,14,059039696X,9780590396970.0,Tamora Pierce,2003.0,Shatterglass,"Shatterglass (The Circle Opens, #4)",eng,4.16,18253,19233,242,104,596,3731,6493,8309,https://images.gr-assets.com/books/1366303866m/153782.jpg,https://images.gr-assets.com/books/1366303866s/153782.jpg
7514,303454,303454,1879,13,689857950,9780689857960.0,Margaret Peterson Haddix,2004.0,"Among the Brave (Shadow Children, #5)","Among the Brave (Shadow Children, #5)",en-US,4.14,16527,16985,565,90,472,3307,6133,6983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7519,96980,96980,891324,24,345418522,9780345418520.0,Piers Anthony,1981.0,"Centaur Aisle (Xanth, #4)","Centaur Aisle (Xanth, #4)",,3.77,15431,16530,164,109,950,5612,5774,4085,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7524,19314,19314,2056506,96,140317201,9780140317210.0,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,Ronja Rövardotter,"Ronia, the Robber's Daughter",eng,4.27,14470,18360,580,147,475,2623,6056,9059,https://images.gr-assets.com/books/1451632787m/19314.jpg,https://images.gr-assets.com/books/1451632787s/19314.jpg
7526,235127,235127,6573248,20,1416909834,9781416909840.0,Andrew Clements,2007.0,No Talking,No Talking,eng,3.94,14083,14531,1070,264,875,3428,4864,5100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7546,22192,22192,1588093,48,316912123,9780316912130.0,Cecily von Ziegesar,2003.0,All I Want Is Everything,"All I Want is Everything (Gossip Girl, #3)",eng,3.56,15467,16076,422,433,1879,5728,4270,3766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7558,90475,90475,1361086,54,60096187,9780060096180.0,Meg Cabot,2004.0,Teen Idol,Teen Idol,en-US,3.53,20271,21934,871,529,2631,7845,6621,4308,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7585,551536,551536,538777,17,439845823,9780439845820.0,Chris d'Lacey,2005.0,Fire Star,"Fire Star (The Last Dragon Chronicles, #3)",eng,3.91,13595,14228,442,388,1018,3320,4206,5296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7598,2964700,2964700,2994229,13,375814701,9780375814710.0,Tamora Pierce,2011.0,Mastiff,"Mastiff (Beka Cooper, #3)",en-US,4.24,19695,20774,1403,240,703,3057,6547,10227,https://images.gr-assets.com/books/1302921347m/2964700.jpg,https://images.gr-assets.com/books/1302921347s/2964700.jpg
7611,28351,28351,1579656,25,7169922,9780007169920.0,Dr. Seuss,1937.0,And to Think That I Saw It on Mulberry Street,And to Think That I Saw it on Mulberry Street,en-US,3.99,17584,19213,508,251,1069,4766,5675,7452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7616,1219103,1219103,2308685,444,1421820609,9781421820610.0,Jules Verne,1863.0,Cinq semaines en ballon,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",,3.74,13062,14905,282,325,1122,4535,5061,3862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7626,95658,95658,49274,18,316701319,9780316701310.0,Lisi Harrison,2004.0,"Best Friends for Never (The Clique, #2)","Best Friends for Never (The Clique, #2)",,3.73,15345,15578,849,519,1604,4324,4228,4903,https://images.gr-assets.com/books/1344263568m/95658.jpg,https://images.gr-assets.com/books/1344263568s/95658.jpg
7639,192510,192510,186149,91,964913980X,,"José Mauro de Vasconcelos, قاسم صنعوی",1968.0,Meu Pé de Laranja Lima,درخت زیبای من,per,4.36,2716,15091,931,164,392,1644,4516,8375,https://images.gr-assets.com/books/1502523710m/192510.jpg,https://images.gr-assets.com/books/1502523710s/192510.jpg
7646,197436,197436,2029633,1,1561371734,9781561371730.0,Gloria Levine,,,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),,3.95,14513,14513,49,355,659,3626,4548,5325,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7655,114982,114982,1128656,80,394895894,9780394895900.0,Philip Pullman,1985.0,The Ruby in the Smoke,"The Ruby in the Smoke (Sally Lockhart, #1)",en-US,3.75,16214,19279,1129,276,1204,5713,7926,4160,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7689,1298171,1298171,1287327,21,1591827582,9781591827580.0,"Andrew Stanton, Walt Disney Company",1996.0,Finding Nemo,Finding Nemo,,4.47,12160,12210,51,102,310,1412,2323,8063,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7690,14480,14480,888928,7,60087803,9780060087810.0,"Herman Parish, Lynn Sweat",2002.0,Calling Doctor Amelia Bedelia (I Can Read Book 2),Calling Doctor Amelia Bedelia,,4.29,12422,12452,43,177,404,2059,2849,6963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7696,821000,821000,1359963,58,525444467,9780525444470.0,"A.A. Milne, Ernest H. Shepard",1927.0,Now We Are Six,"Now We Are Six (Winnie-the-Pooh, #4)",eng,4.38,15840,16568,287,85,355,2267,4411,9450,https://images.gr-assets.com/books/1348199373m/821000.jpg,https://images.gr-assets.com/books/1348199373s/821000.jpg
7714,24408,24408,2846541,32,395137195,9780395137190.0,Elizabeth George Speare,1961.0,The Bronze Bow,The Bronze Bow,en-US,3.93,15507,16325,1465,487,977,3406,5729,5726,https://images.gr-assets.com/books/1369712582m/24408.jpg,https://images.gr-assets.com/books/1369712582s/24408.jpg
7717,621739,621739,3012947,24,142407089,9780142407080.0,Wanda Gág,1928.0,Millions of Cats,Millions of Cats,,4.08,16991,17260,612,282,921,3510,4888,7659,https://images.gr-assets.com/books/1318725166m/621739.jpg,https://images.gr-assets.com/books/1318725166s/621739.jpg
7720,208146,208146,201468,23,395570352,9780395570360.0,Allen Say,1993.0,Grandfather's Journey,Grandfather's Journey,en-US,4.12,13337,13547,1138,257,579,2453,4269,5989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7728,1170158,1170158,964597,40,140050930,9780140050940.0,Ursula K. Le Guin,1975.0,The Earthsea Trilogy,The Earthsea Trilogy,eng,4.25,14199,15178,296,158,408,2185,5190,7237,https://images.gr-assets.com/books/1295382040m/1170158.jpg,https://images.gr-assets.com/books/1295382040s/1170158.jpg
7737,60177,60177,891152,262,543895149,9780543895140.0,L. Frank Baum,1907.0,Ozma of Oz,"Ozma of Oz (Oz, #3)",eng,3.97,14829,17270,777,140,660,4484,6356,5630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7739,3268926,3268926,3132696,22,141659485X,9781416594860.0,Glenn Beck,2008.0,The Christmas Sweater,The Christmas Sweater,eng,3.79,12916,13413,2361,417,1064,3409,4573,3950,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7740,16074748,16074748,21525091,45,1442449632,9781442449630.0,Rachel Renée Russell,2010.0,Tales From a Not-So-Happy-Heartbreaker,"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",eng,4.42,9554,13170,638,270,390,1405,2562,8543,https://images.gr-assets.com/books/1418103694m/16074748.jpg,https://images.gr-assets.com/books/1418103694s/16074748.jpg
7747,66676,66676,231629,28,786937904,9780786937900.0,R.A. Salvatore,2004.0,The Two Swords (Hunter's Blades #3),"The Two Swords (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)",en-GB,4.16,11756,12670,114,68,444,2288,4407,5463,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7753,1908511,1908511,1910398,10,1423109600,9781423109600.0,Mo Willems,2008.0,The Pigeon Wants a Puppy!,The Pigeon Wants a Puppy!,en-US,4.37,17490,17555,730,213,496,2174,4458,10214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7759,85993,85993,1926611,69,60724552,9780060724560.0,Meg Cabot,2006.0,Party Princess,"Party Princess (The Princess Diaries, #7)",,3.67,19068,21002,498,393,1893,7070,6487,5159,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7763,207694,207694,201020,24,60560118,9780060560120.0,Melissa Nathan,2003.0,The Nanny,The Nanny,,3.78,10872,11250,189,337,896,3116,3487,3414,https://images.gr-assets.com/books/1389595555m/207694.jpg,https://images.gr-assets.com/books/1389595555s/207694.jpg
7767,17490,17490,19047,21,1405201711,9781405201710.0,Enid Blyton,1991.0,"The Faraway Tree Stories (The Enchanted Wood, The Faraway Tree, The Folk of the Faraway Tree)",The Faraway Tree Stories (The Faraway Tree #1-3),eng,4.28,11405,13026,293,213,421,1887,3543,6962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7768,171001,171001,2264761,17,874869226,9780874869220.0,Misty Bernall,1999.0,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,eng,3.9,12272,12771,610,349,909,3065,3778,4670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7785,397456,397456,550582,41,671670689,9780671670690.0,V.C. Andrews,1990.0,Dawn ,"Dawn (Cutler, #1)",eng,3.87,13674,14091,255,205,1086,3872,4162,4766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7797,395875,395875,385372,59,61059927,9780061059930.0,L.J. Smith,1991.0,Dark Reunion,"Dark Reunion (The Vampire Diaries, #4)",eng,3.54,17056,20148,669,1005,2635,6133,5194,5181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7805,71863,71863,2057013,53,439829127,9780439829120.0,John Marsden,1995.0,"The Third Day, The Frost","A Killing Frost (Tomorrow, #3)",,4.19,13199,15090,503,37,317,2500,6152,6084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7806,181077,181077,2029501,66,,9780698118030.0,"Eleanor Coerr, Ronald Himler",1977.0,Sadako and the Thousand Paper Cranes,Sadako and the Thousand Paper Cranes,,4.09,14578,16161,1195,160,562,3208,5901,6330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7820,15433,15433,17405,21,345418549,9780345418550.0,Piers Anthony,1982.0,"Night Mare (Xanth, #6)","Night Mare (Xanth, #6)",,3.81,15008,15916,150,113,916,5138,5452,4297,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7829,93276,93276,89928,23,195019059,9780195019060.0,"Thomas Malory, Eugène Vinaver",1860.0,The Story of King Arthur,King Arthur and His Knights: Selected Tales,,4.1,13286,13350,43,102,430,2785,4726,5307,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7833,17567,17567,1194469,213,1576469115,9781576469120.0,Gene Stratton-Porter,1909.0,A Girl of the Limberlost,"A Girl of the Limberlost (Limberlost, #2)",eng,4.14,13071,15705,1242,230,628,2788,5194,6865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7840,759960,759960,1366476,52,440975344,9780440975340.0,S.E. Hinton,1975.0,Rumble Fish,Rumble Fish,,3.77,14002,14999,746,174,978,4692,5370,3785,https://images.gr-assets.com/books/1320491172m/759960.jpg,https://images.gr-assets.com/books/1320491172s/759960.jpg
7846,197457,197457,2833963,30,60892013,9780060892010.0,Erin Hunter,2007.0,The Sight,"The Sight (Warriors: Power of Three, #1)",en-US,4.27,15904,16891,528,202,664,2591,4346,9088,https://images.gr-assets.com/books/1363489119m/197457.jpg,https://images.gr-assets.com/books/1363489119s/197457.jpg
7850,363973,363973,1287577,26,64431835,9780064431840.0,"Linda Williams, Megan Lloyd",1986.0,The Little Old Lady Who Was Not Afraid of Anything,The Little Old Lady Who Was Not Afraid of Anything,en-US,4.25,14270,14534,468,139,461,2505,3984,7445,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7853,858514,858514,1705201,18,688170277,9780688170270.0,Kevin Henkes,2000.0,Wemberly Worried,Wemberly Worried,,4.22,14325,14500,900,191,496,2412,4300,7101,https://images.gr-assets.com/books/1415584914m/858514.jpg,https://images.gr-assets.com/books/1415584914s/858514.jpg
7858,820273,820273,700809,22,039586786X,9780395867860.0,"Nancy E. Shaw, Margot Apple",1986.0,Sheep in a Jeep,Sheep in a Jeep,en-CA,4.11,13788,14252,448,193,652,2874,4278,6255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7864,9549,9549,858558,27,553574132,9780553574140.0,Steve Perry,1996.0, ,Shadows of the Empire (Star Wars),eng,3.81,12927,13688,382,185,927,3880,5001,3695,https://images.gr-assets.com/books/1361481442m/9549.jpg,https://images.gr-assets.com/books/1361481442s/9549.jpg
7878,417524,417524,150331,15,670878553,9780670878550.0,Simms Taback,1977.0,Joseph Had a Little Overcoat,Joseph Had a Little Overcoat,eng,4.12,14810,14844,1009,331,634,2661,4493,6725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7879,511527,511527,499516,37,440867592,9780440867590.0,"Jacqueline Wilson, Nick Sharratt, Sue Heap",1995.0,Double Act,Double Act,en-GB,3.69,13204,13753,418,349,1340,4284,4004,3776,https://images.gr-assets.com/books/1353573624m/511527.jpg,https://images.gr-assets.com/books/1353573624s/511527.jpg
7880,1301153,1301153,1290335,53,60724617,9780060724610.0,Meg Cabot,2007.0,Princess Mia,"Princess Mia (The Princess Diaries, #9)",en-US,3.82,17889,19575,616,330,1383,5591,6451,5820,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7886,28735,28735,29234,15,886774632,9780886774640.0,Mercedes Lackey,1991.0,By the Sword,By the Sword (Valdemar),eng,4.24,17268,17731,227,74,403,3034,5969,8251,https://images.gr-assets.com/books/1424369518m/28735.jpg,https://images.gr-assets.com/books/1424369518s/28735.jpg
7891,635083,635083,984587,21,688114490,9780688114500.0,Kevin Henkes,1993.0,Owen,Owen,eng,4.25,14919,15077,548,154,437,2390,4542,7554,https://images.gr-assets.com/books/1415585883m/635083.jpg,https://images.gr-assets.com/books/1415585883s/635083.jpg
7893,14014,14014,972253,24,886774004,9780886774000.0,Mercedes Lackey,1988.0,Arrow's Fall,"Arrow's Fall (Heralds of Valdemar, #3)",en-US,4.18,17342,17943,272,95,510,3311,6131,7896,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7895,24093,24093,1006377,20,590396439,9780590396430.0,Tamora Pierce,2001.0,Street Magic,"Street Magic (The Circle Opens, #2)",eng,4.12,18897,19900,272,103,685,4078,6907,8127,https://images.gr-assets.com/books/1328861813m/24093.jpg,https://images.gr-assets.com/books/1328861813s/24093.jpg
